Cafe Coffee Day Square,18880578,Park Street Area
The Accord,25444,Park Street Area
Baba Fast Food,23441,Park Street Area
Best of Gupta's,21165,Park Street Area
Silver Grill,21171,Park Street Area
Bably's Fast Food,18209505,Park Street Area
Amber Cafe,21712,Park Street Area
The Bakers Lane,18728026,Park Street Area
Uddta Punjab Dhaba,18854353,Park Street Area
Lost in Taste,18843702,Park Street Area
Happiness Station,18642905,Park Street Area
Sweet Temptations,25556,Park Street Area
The Lords and Barons,18811777,Park Street Area
Rajnigandha Bar,18398856,Park Street Area
Burgrill,18874931,Park Street Area
Bliss Bakery,25534,Park Street Area
Suruchi,22708,Park Street Area
Gangaur Sweets,24938,Park Street Area
Sams Pub,18398860,Park Street Area
Green House Snacks Bar,22914,Park Street Area
Pappu Fuchka Wala,18431483,Park Street Area
Floriana,20879,Park Street Area
Tea Junction,23749,Park Street Area
Bhikharam Chandmal ,18669811,Park Street Area
Zunger,18134883,Park Street Area
The Tea Trove,18607310,Park Street Area
Ramji Ghugniwala,18440201,Park Street Area
Ghar ka Khaana,18581420,Park Street Area
Starlit Garden Bar,21785,Park Street Area
TG by Tanvi Ghai,24905,Park Street Area
Yum Tum,18249149,Park Street Area
Ramesh Chilla Wala,18440199,Park Street Area
Humaira Moghal Biriyani,18880629,Park Street Area
Golden Hot Chilli,18657542,Park Street Area
Sharughan Sah Muriwala,18431480,Park Street Area
HOT NUTS,18882540,Park Street Area
Metro Icecream,24974,Park Street Area
Under Bridge,18584101,Park Street Area
The Roll Shop,24966,Park Street Area
Mixx,18894771,Park Street Area
NFC Food Funda,18892050,Park Street Area
Rayyan Biryani,18561959,Taltala
WBFC,18535156,Taltala
CRC,18343763,Taltala
Kolkata Chicken Treat,18862437,Taltala
The Victoria Tram Car Restaurant,18809699,Taltala
Taj Biryani,24815,Taltala
Khao Piyo,22043,Taltala
Angithi,23345,Taltala
Feasters,18871158,Taltala
Twist Fast Snacks,18657121,Taltala
Empire Restaurant & Bar,18452201,Taltala
Jashoda Mistanna Bhandar,24782,Taltala
Madhuban,18528639,Taltala
Food Kraft,18540743,Taltala
The Bawarchi Biryani,18874498,Taltala
The Waves,18585273,Taltala
Just Baked,18773204,Taltala
Arzoo Biryani Center,18882073,Taltala
Gouri Sweets,18259461,Taltala
COOKiE CUP,18354606,Taltala
Food Steps,18684375,Taltala
Nand Da Dhaba,18722785,Taltala
Kathleen,23033,Taltala
Kohinoor Biriyani,18880658,Taltala
Tongue's TEN,18888757,Taltala
Cakelicious,18224079,Taltala
Crossroads,18696491,Taltala
Kolkata Fried Chicken Food Funda,18892066,Taltala
New Khana Khazana,18895605,Taltala
Auda Cafe & Club,18664425,Theatre Road
Hindusthan Dhaba,18377108,Theatre Road
The Salt House,18670445,Theatre Road
Aura - Sky Bar & Brewhouse,18638445,Theatre Road
Arun Tea Stall,18879862,Theatre Road
Sesame,22458,Theatre Road
The 10e Cafe,18576068,Theatre Road
Dariole,22175,Theatre Road
Puffs N Bites,18553657,Theatre Road
ATS Arun Dhaba,18621858,Theatre Road
Kurry Patta,22746,Theatre Road
Nocturne,18311146,Theatre Road
Sweetish House Mafia,21432,Theatre Road
Fumi Villa,18714590,Theatre Road
Annaras,22460,Theatre Road
The Belgian Waffle Co.,18634697,Theatre Road
Scarlet - Aauris,18070812,Theatre Road
Jimmy's Kitchen,21149,Theatre Road
Desi Adda,18778352,Theatre Road
Vrindam- Ganpati Rajesh,18775826,Theatre Road
Club Boudoir,18368660,Theatre Road
BLU - Bistro & Bar,18567940,Theatre Road
Aromas - Kenilworth Hotel,20866,Theatre Road
Mae Kong,18595401,Theatre Road
Mayaram Restaurant,21336,Theatre Road
Konetto Pizza,18537313,Theatre Road
Tangerine,20520,Theatre Road
Mio Amore,25243,Theatre Road
The Big Ben - Kenilworth Hotel,21542,Theatre Road
Delights,20464,Theatre Road
The Sushi Oke,21867,Theatre Road
World of Waffles,21389,Theatre Road
Sharma Sweets,18801002,Theatre Road
Baskin Robbins,25011,Theatre Road
Subway,18747004,Theatre Road
Gupta Brothers,18398878,Theatre Road
Z Momo,18671505,Theatre Road
Vien,18728155,Theatre Road
Chhappan Bhog,23084,Theatre Road
Ovenfresh - Kenilworth Hotel,24961,Theatre Road
Rayyan Chinese Flavour,21544,Theatre Road
Mr. Veggie,18809595,Theatre Road
Shri Shyam Kitchen,18631597,Theatre Road
Shibuji,22802,Theatre Road
Kaos,18198676,Theatre Road
Bhola Fuchka Wala,18270224,Theatre Road
Sziszotic Cafe,24486,Theatre Road
Tea Junction,18708011,Theatre Road
Sprinkles,22751,Theatre Road
Vadilal Hangouts,18796302,Theatre Road
Cafe Coffee Day,18420380,Theatre Road
Standby,18296328,Theatre Road
Haze,25614,Theatre Road
Mezban,20826,Wellesley
ACS Chinese Flavour,21179,Wellesley
What's Your Flavour?,18709396,Wellesley
Food King,21177,Wellesley
WBFC,18639146,Wellesley
Saldanha Bakery,18224075,Wellesley
New Arafat Restaurant & Caterer,21074,Wellesley
The Square Meal,18618043,Wellesley
Aafreen Restaurant,18224077,Wellesley
Open Oven,20615,Wellesley
Mio Amore,18579397,Wellesley
NFC,18664409,Wellesley
The Silver Fork,18510404,Wellesley
Al Habib,18449529,Wellesley
Surma,22099,Wellesley
Made In Oven,25083,Wellesley
Delhi Darbar,23967,Wellesley
Dustarkhwan Restaurant,22049,Wellesley
Aayaan Restaurant,24067,Wellesley
Lazzat,20655,Wellesley
Grill 'n' Chill,18325241,Wellesley
Lakhi Hotel,22114,Wellesley
Khushi Fast Food Centre,22101,Wellesley
NS Restaurant,17983771,Wellesley
Yummee,21852,Wellesley
Bakestar,18613221,Wellesley
Foodie Buddies,18691459,Wellesley
Kathleen,22997,Wellesley
The Sugarr & Spice,18576729,Wellesley
Haan 'D' Biryani,25639,Wellesley
Beeru's Restaurant,18641162,Wellesley
Pizza Tonight,18712514,Wellesley
The Orient,18461746,Sector 1 Salt Lake
Friday Release,18751498,Sector 1 Salt Lake
Kaafila,21426,Sector 1 Salt Lake
Oudh 1590,25628,Sector 1 Salt Lake
Noir,18528063,Sector 1 Salt Lake
Kouzina Marine,18777320,Sector 1 Salt Lake
Fly Kouzina,24760,Sector 1 Salt Lake
Sonar Tori,18689886,Sector 1 Salt Lake
Momo I Am,18531241,Sector 1 Salt Lake
CALCUTTA 64,18377098,Sector 1 Salt Lake
Chowman,23933,Sector 1 Salt Lake
Santa's Fantasea,18143268,Sector 1 Salt Lake
Bon Appetit,21630,Sector 1 Salt Lake
Kouzina Mining Co.,18568762,Sector 1 Salt Lake
Cream Centre,18772668,Sector 1 Salt Lake
K Local,18668871,Sector 1 Salt Lake
Zaairah,18703712,Sector 1 Salt Lake
Haka,20235,Sector 1 Salt Lake
6 Ballygunge Place,21308,Sector 1 Salt Lake
Afraa Deli,20657,Sector 1 Salt Lake
Kookie Jar,21598,Sector 1 Salt Lake
Sharma Tea,21138,Sector 1 Salt Lake
Aura - The Sonnet,21563,Sector 1 Salt Lake
Terminal 11,18017610,Sector 1 Salt Lake
Balle Balle Dhaba,18638594,Sector 1 Salt Lake
The Steak Factory,24313,Sector 1 Salt Lake
Pizza Hut,18748698,Sector 1 Salt Lake
Afraa Restaurant And Lounge,21366,Sector 1 Salt Lake
7th Heaven,18725593,Sector 1 Salt Lake
Starbucks,18732636,Sector 1 Salt Lake
KFC,20288,Sector 1 Salt Lake
Domino's Pizza,20167,Sector 1 Salt Lake
Kabuliwala,18628899,Sector 1 Salt Lake
Gupta Brothers Sweets,18452231,Sector 1 Salt Lake
Chai Break,24798,Sector 1 Salt Lake
Chennai Xpress II,18799321,Sector 1 Salt Lake
Sky View Cafe,18750689,Sector 1 Salt Lake
Mrs. Magpie,18599747,Sector 1 Salt Lake
Art of Dining,18386792,Sector 1 Salt Lake
The Darjeeling,18569209,Sector 1 Salt Lake
Pabrai's Fresh and Naturelle Ice Cream,24833,Sector 1 Salt Lake
Le Coffee Creme,25651,Sector 1 Salt Lake
Keventers,18510412,Sector 1 Salt Lake
Goutam's,22477,Sector 1 Salt Lake
Hungerpangs,18750693,Sector 1 Salt Lake
Anti Pasti: Multicuisine 24x7,18311162,Sector 1 Salt Lake
Spiced Doze,18783310,Sector 1 Salt Lake
Baker's Nest,18541094,Sector 1 Salt Lake
Since 2016,18270243,Sector 1 Salt Lake
Banchharam's,22592,Sector 1 Salt Lake
Azad Hind Dhaba,20608,Sector 1 Salt Lake
Jabbrr Afghani,22351,Sector 1 Salt Lake
Krazy for Chocolates,22869,Sector 1 Salt Lake
The Belgian Waffle Co.,18608241,Sector 1 Salt Lake
The Library- De Sovrani,22934,Sector 1 Salt Lake
Ambrosia Restaurant & Bar,18398879,Sector 1 Salt Lake
Sand - De Sovrani,22933,Sector 1 Salt Lake
Mama Mia!,20956,Sector 1 Salt Lake
Wok N Grill,18681367,Sector 1 Salt Lake
Kix Lounge,21639,Sector 1 Salt Lake
Silver Sand,22168,Sector 1 Salt Lake
Farina Restaurant Cum Bar,22405,Sector 1 Salt Lake
Subway,23196,Sector 1 Salt Lake
Aqua Java Plush,24352,Sector 1 Salt Lake
Aami Bangali,18386787,Sector 1 Salt Lake
Milkiss,18736357,Sector 1 Salt Lake
Food Bay,18806747,Sector 1 Salt Lake
Kandy Crush Reloaded,18377101,Sector 1 Salt Lake
Bhikharam Chandmal,23924,Sector 1 Salt Lake
Indraz Kitchen,18707065,Sector 1 Salt Lake
New Tandoori Nights,18548910,Sector 1 Salt Lake
Cake and Bake,18562304,Sector 1 Salt Lake
CAFE 69,18825966,Sector 1 Salt Lake
World of Waffles,23458,Sector 1 Salt Lake
Hungry Tide,18607091,Sector 1 Salt Lake
Bhojohori Manna,18568778,Sector 1 Salt Lake
Mio Amore,20070,Sector 1 Salt Lake
Calcutta CookBook,25237,Sector 1 Salt Lake
Nawazee,18627731,Sector 1 Salt Lake
Chowrasia Chaats,18414402,Sector 1 Salt Lake
Tea Junction,17983806,Sector 1 Salt Lake
The French Loaf,21064,Sector 1 Salt Lake
Yummies,20947,Sector 1 Salt Lake
SugarPlum Cakery,24671,Sector 1 Salt Lake
Rollick,25722,Sector 1 Salt Lake
Uddta Punjab,18414392,Sector 1 Salt Lake
Lazeez Express,18377109,Sector 1 Salt Lake
Pappu Chaiwalla,18452220,Sector 1 Salt Lake
Mystic Yoga Cafe,18590968,Sector 1 Salt Lake
As U Like It,17983794,Sector 1 Salt Lake
Hidden Dragon,24132,Sector 1 Salt Lake
Cocopie,25416,Sector 1 Salt Lake
Ola Gola,23820,Sector 1 Salt Lake
Icy Fusion,18237045,Sector 1 Salt Lake
Salt Lake Dhaba,18652071,Sector 1 Salt Lake
Thau Thau,18237081,Sector 1 Salt Lake
Waffle Wallah,18733142,Sector 1 Salt Lake
Chat Hut,18420488,Sector 1 Salt Lake
Batido,18609183,Sector 1 Salt Lake
Dash of This Dash of That,20876,Sector 1 Salt Lake
Dan Din's,23750,Sector 1 Salt Lake
Wai Wai City,18687045,Sector 1 Salt Lake
Asian Kadai,18779952,Sector 1 Salt Lake
Snacks Hut,18420492,Sector 1 Salt Lake
Pepperz,18775912,Sector 1 Salt Lake
Ganguram's,18823754,Sector 1 Salt Lake
Cafe Coffee Day,18311114,Sector 1 Salt Lake
Stun The Sun,20618,Sector 1 Salt Lake
The Scoop,20653,Sector 1 Salt Lake
The Yellow Straw,18823641,Sector 1 Salt Lake
Namotsav,18162684,Sector 1 Salt Lake
Gangotri,21140,Sector 1 Salt Lake
The Dakshin Tadka,18768079,Sector 1 Salt Lake
Kulfiano,18335908,Sector 1 Salt Lake
Sweetish House Mafia,18717119,Sector 1 Salt Lake
Mom's Chinese,18414401,Sector 1 Salt Lake
New Silver Chimney,20478,Sector 1 Salt Lake
Aahar Restaurant,18213988,Sector 1 Salt Lake
Papa Chow,18707027,Sector 1 Salt Lake
Paris Bakery,18766201,Sector 1 Salt Lake
The Sugarr & Spice,24086,Sector 1 Salt Lake
Urban Edge,22439,Sector 1 Salt Lake
Fikar Not Foodies,18162690,Sector 1 Salt Lake
Abhinaba Food Centre,18683161,Sector 1 Salt Lake
Unwine - The Sonnet,21565,Sector 1 Salt Lake
Jab We Ate,18178996,Sector 1 Salt Lake
Fillers,20779,Sector 1 Salt Lake
Dumpling Momo,18552342,Sector 1 Salt Lake
Simply Corn,22478,Sector 1 Salt Lake
The Rose,18414394,Sector 1 Salt Lake
Bhel Junction,24804,Sector 1 Salt Lake
Kwality Wall's Swirl's,18213977,Sector 1 Salt Lake
Sen Mahasay,23256,Sector 1 Salt Lake
Thrillophilia,18325284,Sector 1 Salt Lake
Konetto Pizza,18536803,Sector 1 Salt Lake
Kalpataru Sweets,18529210,Sector 1 Salt Lake
Steam & Fry,18570157,Sector 1 Salt Lake
Hide Cafe,22421,Sector 1 Salt Lake
Amantran Restaurant,24115,Sector 1 Salt Lake
Forty Nine,24131,Sector 1 Salt Lake
The Doner Kebab,18606374,Sector 1 Salt Lake
Makhan Lal Das & Sons,23327,Sector 1 Salt Lake
Hungry & Skinny,25215,Sector 1 Salt Lake
Ahare Bahare,18885988,Sector 1 Salt Lake
Dada Ji Ki Rasoi,18887429,Sector 1 Salt Lake
Shivam Dhaba,22219,Sector 1 Salt Lake
The Food Mobile,18575918,Sector 1 Salt Lake
Momo's Corner,18420496,Sector 1 Salt Lake
Don Giovanni's,21016,Sector 1 Salt Lake
The Baker's Box,18420376,Sector 1 Salt Lake
Kathleen,21199,Sector 1 Salt Lake
Baked & Burnt,18616725,Sector 1 Salt Lake
Pasticceria,17983802,Sector 1 Salt Lake
Sugarworks - The Sonnet,18296319,Sector 1 Salt Lake
Annapurna Sweets,24792,Sector 1 Salt Lake
Republic Of Chicken,18217435,Sector 1 Salt Lake
Pleasure Snacks,18388927,Sector 1 Salt Lake
Sinful Indulgence,18440908,Sector 1 Salt Lake
That Food Truck Express,18642467,Sector 1 Salt Lake
RV Express,18650240,Sector 1 Salt Lake
Chocoboni,18653160,Sector 1 Salt Lake
Food ATM By Honey Bee,18668952,Sector 1 Salt Lake
Niice Cream,18676003,Sector 1 Salt Lake
Women's Common Kitchen,18712612,Sector 1 Salt Lake
In Good Taste by Craft Factory,24300,Sector 1 Salt Lake
Would You Waffle,18810406,Sector 1 Salt Lake
Yummy Tummy,18884132,Sector 1 Salt Lake
Charcoal Eats,18890478,Sector 1 Salt Lake
Bengal Food Factory,18671129,Sector 1 Salt Lake
Food Cave,18641168,Sector 1 Salt Lake
Flurys,18638416,Sector 1 Salt Lake
Smokeat,18354578,Sector 1 Salt Lake
The Noodle Story,18471954,Sector 1 Salt Lake
Mom's Chaats,18414396,Sector 1 Salt Lake
TFT Kitchen,18452218,Sector 1 Salt Lake
Felicity,18461750,Sector 1 Salt Lake
Just Baked,21031,Sector 1 Salt Lake
XYZ Cafe,18706847,Sector 1 Salt Lake
Ganesh Pav Bhaji,18420514,Sector 1 Salt Lake
Khan Chacha Rocks,18809224,Sector 1 Salt Lake
Seven kingdom,18712598,Sector 2 Salt Lake
Pisces,18640355,Sector 2 Salt Lake
Solid Gulp (Bapi Dar Momo),22391,Sector 2 Salt Lake
Scone,23592,Sector 2 Salt Lake
ALT,18692908,Sector 2 Salt Lake
Calcutta Biryani House,18738840,Sector 2 Salt Lake
Haveli,21383,Sector 2 Salt Lake
Funite,18773928,Sector 2 Salt Lake
Cakemate,18642183,Sector 2 Salt Lake
Jai Jawan Stall,24087,Sector 2 Salt Lake
Agarwal's Kitchen,18754475,Sector 2 Salt Lake
Cakes,23773,Sector 2 Salt Lake
Local Gourmet,18621753,Sector 2 Salt Lake
Courting Coffees,18431475,Sector 2 Salt Lake
La Rustica,18627471,Sector 2 Salt Lake
Noodle Oodle Express,18564611,Sector 2 Salt Lake
Machhli Baba Fries,18671351,Sector 2 Salt Lake
Breakio,18774032,Sector 2 Salt Lake
Friends and Fries,25440,Sector 2 Salt Lake
Tej Patta,18777766,Sector 2 Salt Lake
Suswadu,18683331,Sector 2 Salt Lake
Oye!! Paratha Online,18528443,Sector 2 Salt Lake
Gupta Tea,18637964,Sector 2 Salt Lake
Yummie Tiffinz,18711092,Sector 2 Salt Lake
VIP Sweets,24355,Sector 2 Salt Lake
The Desi Tadka,18794792,Sector 2 Salt Lake
Cafe Coffee Day,18325278,Sector 2 Salt Lake
Kathleen,21207,Sector 2 Salt Lake
Munchew,18311129,Sector 2 Salt Lake
Flurys,23278,Sector 2 Salt Lake
The Dark Barrel,18611646,Sector 2 Salt Lake
Mio Amore,25344,Sector 2 Salt Lake
Zest Restora,20563,Sector 2 Salt Lake
Mone Rekho,25382,Sector 2 Salt Lake
The Frozen Tree,18581974,Sector 2 Salt Lake
The Calcutta Cravings,18398895,Sector 2 Salt Lake
Tok Jhal Mishti,18854378,Sector 2 Salt Lake
Snachies,18213982,Sector 2 Salt Lake
Sylph Chocolates,18259473,Sector 2 Salt Lake
Swade Aswade,18572147,Sector 2 Salt Lake
What's Cookin,18573215,Sector 2 Salt Lake
The Bake Lab,18431477,Sector 2 Salt Lake
Not A Piece Of Cake,18665028,Sector 2 Salt Lake
Guddu Cafe,18863003,Sector 2 Salt Lake
Sandhya's Kitchen,18143275,Sector 2 Salt Lake
Chef & Bakers,25057,Sector 2 Salt Lake
Tasty Folks,18368671,Sector 2 Salt Lake
Sweet Tooth,18461759,Sector 2 Salt Lake
Muffins Treat,18557968,Sector 2 Salt Lake
Pounds of Happiness,18632542,Sector 2 Salt Lake
Teatime Bakes,25051,Sector 2 Salt Lake
Chocopassion,18775772,Sector 2 Salt Lake
Bengal Food Factory,18618754,Sector 2 Salt Lake
Mukhuruchi,24800,Sector 2 Salt Lake
Yum Bites,18420412,Sector 2 Salt Lake
Chatakk Matakk,18601041,Sector 2 Salt Lake
Souvicks Eatery,18657337,Sector 2 Salt Lake
Gharoa,18663064,Sector 2 Salt Lake
Ganguram's,18535409,Sector 2 Salt Lake
The Spoon & Fork Salt Lake,18726288,Sector 2 Salt Lake
Mother's Kitchen,18675827,Sector 2 Salt Lake
Roll Company,18615294,Sector 2 Salt Lake
Roffles,18895781,Sector 2 Salt Lake
Guchhi - Hyatt Regency,20940,Sector 3 Salt Lake
Waterside Cafe - Hyatt Regency,20942,Sector 3 Salt Lake
Cafe Studio,18570407,Sector 3 Salt Lake
Abcos Food Plaza,20299,Sector 3 Salt Lake
Tandoor House,18650992,Sector 3 Salt Lake
The Calcutta Biryani,18806824,Sector 3 Salt Lake
Baati Chokha,25506,Sector 3 Salt Lake
The Steak & Grill Salt Lake,18420392,Sector 3 Salt Lake
La Cucina - Hyatt Regency,20941,Sector 3 Salt Lake
Oye Balle Balle Dhaba,18377093,Sector 3 Salt Lake
Caafe 360 Degree,21954,Sector 3 Salt Lake
Chowrasia Chaats,23417,Sector 3 Salt Lake
Veg Dhaba,25471,Sector 3 Salt Lake
Cakes,21925,Sector 3 Salt Lake
Maa Annapurna,18468900,Sector 3 Salt Lake
Snax Point,23418,Sector 3 Salt Lake
Curry Nation,18809153,Sector 3 Salt Lake
Kaviar,18351506,Sector 3 Salt Lake
Tarang Take Away,18224036,Sector 3 Salt Lake
Baskin Robbins,23457,Sector 3 Salt Lake
Saima Restaurant,25586,Sector 3 Salt Lake
First Innings Multicuisine Restaurant - The Stadel,21360,Sector 3 Salt Lake
Sweet N Sour,20510,Sector 3 Salt Lake
Subway,21793,Sector 3 Salt Lake
Frollz,18461736,Sector 3 Salt Lake
VIP Sweets,18578164,Sector 3 Salt Lake
Golden City,24137,Sector 3 Salt Lake
Kurry 'n' Kebab,22139,Sector 3 Salt Lake
Aahar Restaurant,18529147,Sector 3 Salt Lake
Shiv Sai Snacks Bar,23633,Sector 3 Salt Lake
Shiraz Golden Restaurant,22482,Sector 3 Salt Lake
Mirage - The Stadel,23923,Sector 3 Salt Lake
Ranjan's,22234,Sector 3 Salt Lake
The Rose Confectionery,24796,Sector 3 Salt Lake
Mio Amore,25245,Sector 3 Salt Lake
Banchharam's,18325280,Sector 3 Salt Lake
Kim Lawn,20292,Sector 3 Salt Lake
Bombay Chowpatty,18877869,Sector 3 Salt Lake
The French Loaf,20949,Sector 3 Salt Lake
Flambe,21684,Sector 3 Salt Lake
Awesome,18510753,Sector 3 Salt Lake
The Bar - Hyatt Regency,20943,Sector 3 Salt Lake
Agarwal Kitchen,18431460,Sector 3 Salt Lake
Rasam - The Stadel,21371,Sector 3 Salt Lake
New Rajballavi Sweets,18213976,Sector 3 Salt Lake
The Bakery - Hyatt Regency,21614,Sector 3 Salt Lake
Charnock's,21604,Sector 3 Salt Lake
Delhi 6,18667096,Sector 3 Salt Lake
World of Waffles,18679597,Sector 3 Salt Lake
Mr. Wrappee,18697591,Sector 3 Salt Lake
Mallika,20646,Sector 3 Salt Lake
Amriti Sweets,18259451,Sector 3 Salt Lake
Wow! Momo,21652,Sector 3 Salt Lake
Republic Of Chicken,21814,Sector 3 Salt Lake
The Induction,18707407,Sector 3 Salt Lake
Nagaland House Kitchen,18575564,Sector 3 Salt Lake
Z Momo,18822072,Sector 3 Salt Lake
Wok 21,18548560,Sector 3 Salt Lake
Heka,21359,Sector 3 Salt Lake
Dhaba 365,24832,Sector 3 Salt Lake
Mishra's Restaurant,23416,Sector 3 Salt Lake
Anubhab Fast Food Center,25731,Sector 3 Salt Lake
One Stop,24054,Sector 3 Salt Lake
Annapurna Sweets,24085,Sector 3 Salt Lake
Princess Fast Food Center,18162675,Sector 3 Salt Lake
Merico,18311133,Sector 3 Salt Lake
Urban Rasoi,18249161,Sector 3 Salt Lake
Qube,23466,Sector 3 Salt Lake
Cafe Coffee Day,21106,Sector 3 Salt Lake
J's Homestyle Kitchen,18837044,Sector 3 Salt Lake
Loknath Food Service,18386743,Sector 3 Salt Lake
CakeWalk,22867,Sector 3 Salt Lake
Sugar Bliss,25029,Sector 3 Salt Lake
Waffles & Giggles,18767873,Sector 3 Salt Lake
Ice Queen Parlour,18879002,Sector 3 Salt Lake
The Turn Table,18143233,Sector 3 Salt Lake
Indulgence,18143273,Sector 3 Salt Lake
Kebab Hut,18461741,Sector 3 Salt Lake
New Raj Ballavi Sweets,24124,Sector 3 Salt Lake
Soo Fresh,18420398,Sector 3 Salt Lake
ChipMunks,18635274,Sector 3 Salt Lake
Homemade Bakers,18665687,Sector 3 Salt Lake
Uptown Foodiez,18676779,Sector 3 Salt Lake
The Sweet Tooth,18722316,Sector 3 Salt Lake
Chocobake,18249167,Sector 3 Salt Lake
Sundaram Restaurant,22060,Sector 3 Salt Lake
Bengal Food Factory,18618782,Sector 3 Salt Lake
The Cakesmith,18450779,Sector 3 Salt Lake
Mira's Lil' Bakery,18306125,Sector 3 Salt Lake
Cremecup.in,18162656,Sector 3 Salt Lake
Koshe Kosha,23642,Sector 3 Salt Lake
Celebrations,21513,Sector 3 Salt Lake
Snacky Chicken,18780697,Sector 3 Salt Lake
Amir Fast Food Centre,24009,Sector 3 Salt Lake
The Sugarr & Spice,18070804,Sector 3 Salt Lake
Barbeque Nation,20842,Sector 5 Salt Lake
Capella - Altair Boutique Hotel,18620365,Sector 5 Salt Lake
Five Mad Men,18751849,Sector 5 Salt Lake
Rang De Basanti Dhaba,23767,Sector 5 Salt Lake
Sly Fox Gastro Club,18677099,Sector 5 Salt Lake
10 Downing Street,18296364,Sector 5 Salt Lake
Kareem's,18471909,Sector 5 Salt Lake
Domino's Pizza,20628,Sector 5 Salt Lake
PPT - Perfect Place In Town,18625355,Sector 5 Salt Lake
Chai Break,24735,Sector 5 Salt Lake
Azad Hind Dhaba,21964,Sector 5 Salt Lake
Dum Laga Ke Haishaa,18571735,Sector 5 Salt Lake
Raize The Bar,18287272,Sector 5 Salt Lake
The Great Biryani Co.,18638624,Sector 5 Salt Lake
Pour House,18296336,Sector 5 Salt Lake
Sankalp,18802785,Sector 5 Salt Lake
Kabuliwala,18452219,Sector 5 Salt Lake
Paris Cafe,24564,Sector 5 Salt Lake
Ocean Grill,18259462,Sector 5 Salt Lake
Nalban Food Park - Nom Nom,18354612,Sector 5 Salt Lake
Santa Delivers,18461768,Sector 5 Salt Lake
McDonald's,24834,Sector 5 Salt Lake
The Brewhive,22186,Sector 5 Salt Lake
Jaisalmer- Sonar Kella,18784859,Sector 5 Salt Lake
The Brewmaster,24537,Sector 5 Salt Lake
Moksh Club,18420490,Sector 5 Salt Lake
Bakstage,18653958,Sector 5 Salt Lake
The Biryani Inc.,18398887,Sector 5 Salt Lake
Opium,21350,Sector 5 Salt Lake
Haji Ali,25091,Sector 5 Salt Lake
Subway,20730,Sector 5 Salt Lake
The Doner Truck,18818073,Sector 5 Salt Lake
One Sports Lounge,18250360,Sector 5 Salt Lake
The Cake Story (by Ocean Grill),18573298,Sector 5 Salt Lake
KFC,21536,Sector 5 Salt Lake
Legacy of China,22624,Sector 5 Salt Lake
Mutton Golbari,25713,Sector 5 Salt Lake
Burger in Law,18677746,Sector 5 Salt Lake
Rendezvous - Monotel,22804,Sector 5 Salt Lake
Keventers,18532379,Sector 5 Salt Lake
Bistro Y,24830,Sector 5 Salt Lake
Appetizer,18461772,Sector 5 Salt Lake
Red Xpress,21532,Sector 5 Salt Lake
Roll It Out,18767033,Sector 5 Salt Lake
Mission Cafe,23942,Sector 5 Salt Lake
Turban Singh Da Dhaba,25519,Sector 5 Salt Lake
Café OMG!,18296323,Sector 5 Salt Lake
Go Where,23325,Sector 5 Salt Lake
Banana Leaf,17983759,Sector 5 Salt Lake
M-Terrasse ,18599578,Sector 5 Salt Lake
Only Alibaba,20908,Sector 5 Salt Lake
Go Lebanese,23214,Sector 5 Salt Lake
Jaluk,18752024,Sector 5 Salt Lake
Aalia Biryani,18801504,Sector 5 Salt Lake
The Rose Confectionery,23093,Sector 5 Salt Lake
The Belgian Waffle Co.,18766544,Sector 5 Salt Lake
The All Fish Restaurant,18325275,Sector 5 Salt Lake
Mio Amore,25335,Sector 5 Salt Lake
The Biryani Company,18626516,Sector 5 Salt Lake
Ridhi Sidhi,18708213,Sector 5 Salt Lake
Pizzaman,18625762,Sector 5 Salt Lake
Chinese Quisine,21241,Sector 5 Salt Lake
Old China,25390,Sector 5 Salt Lake
Cakes,18435840,Sector 5 Salt Lake
6 Ballygunge Place Thali,24670,Sector 5 Salt Lake
Van Tasted,18579839,Sector 5 Salt Lake
Mondal Food Junction,18653161,Sector 5 Salt Lake
The Yellow Straw,25516,Sector 5 Salt Lake
Coromandel Express,18325264,Sector 5 Salt Lake
Jabbrr Afghani,18398865,Sector 5 Salt Lake
Bhojohori Manna,20075,Sector 5 Salt Lake
Apanjan,18852866,Sector 5 Salt Lake
Pithe Bilashi,18478577,Sector 5 Salt Lake
Buddha Bites,18857925,Sector 5 Salt Lake
London Bubble Co.,18774316,Sector 5 Salt Lake
Azad Hind,20036,Sector 5 Salt Lake
Midnight Bites,18723388,Sector 5 Salt Lake
Insomnia,18536377,Sector 5 Salt Lake
Royal India Restaurant,18662604,Sector 5 Salt Lake
Aami Bangali,18720969,Sector 5 Salt Lake
Spicy AF,18607493,Sector 5 Salt Lake
Waffle Junction,18461745,Sector 5 Salt Lake
Chin Thai,18665250,Sector 5 Salt Lake
Sholoana Bangali,18270216,Sector 5 Salt Lake
Baskin Robbins,18660463,Sector 5 Salt Lake
Haldiram's,18681663,Sector 5 Salt Lake
Levels - The Club,18766164,Sector 5 Salt Lake
Hing Bar & Restaurant,21609,Sector 5 Salt Lake
Spice Kitchen,18795275,Sector 5 Salt Lake
M-Lounge - Monotel,22807,Sector 5 Salt Lake
Barocks,18658405,Sector 5 Salt Lake
Jabbrr Afghani,18556283,Sector 5 Salt Lake
Nalban Food Park- Bar & Restaurant,18325277,Sector 5 Salt Lake
Gupta Brothers,18325260,Sector 5 Salt Lake
Mini Royals,18836895,Sector 5 Salt Lake
